ticker,name,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
AAGRW,AFRICAN AGRICULTURE HOLDINGS INC,1848898,G87076116 00792J118,NASDAQ,False,Domestic Common Stock Warrant,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,New York; U.S.A,81a4c60a9263a33d9a44e0e00fd8ab23
CEADW,CEA INDUSTRIES INC,1482541,86887P119,NASDAQ,False,Domestic Common Stock Warrant,Industrials,Farm & Heavy Construction Machinery,700,Agriculture Forestry And Fishing,Agricultural Services,,Agriculture,USD,Colorado; U.S.A,7fcdf077510a0a6a8d1627cfaf015ca1
EDBLW,EDIBLE GARDEN AG INC,1809750,28059P113,NASDAQ,False,Domestic Common Stock Warrant,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,New Jersey; U.S.A,e7c2e9cc4108df11d0c6660369c15391
AGRO,ADECOAGRO SA,1499505,L00849106,NYSE,False,ADR Common Stock,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Luxembourg,c80b722b6f1607779684af5d57eade6e
BV,BRIGHTVIEW HOLDINGS INC,1734713,10948C107,NYSE,False,Domestic Common Stock,Industrials,Specialty Business Services,700,Agriculture Forestry And Fishing,Agricultural Services,,Agriculture,USD,Pennsylvania; U.S.A,59ca1d60ae6f93d93296b15e393a5e46
CTVA,CORTEVA INC,1755672,22052L104,NYSE,False,Domestic Common Stock,Basic Materials,Agricultural Inputs,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Delaware; U.S.A,5d890c4433ef8d3652d7108c591f995b
DOLE,DOLE PLC,1857475,G27907107,NYSE,False,ADR Common Stock,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Ireland,daef7889048dc77ce8f8aa33298cad21
FDP,FRESH DEL MONTE PRODUCE INC,1047340,G36738105,NYSE,False,Domestic Common Stock,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Florida; U.S.A,b9bdc3c97e0c84cb96d8ac0f460c4030
LND,BRASILAGRO - BRAZILIAN AGRICULTURAL REAL ESTATE CO,1499849,10554B104,NYSE,False,ADR Common Stock,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Brazil,9fbdb6b09f82d0d588b8d09f3d77a6db
LOCL,LOCAL BOUNTI CORPORATION,1840780,53960E106 G5463T108 53960E205,NYSE,False,Domestic Common Stock Primary Class,Consumer Defensive,Farm Products,100,Agriculture Forestry And Fishing,Agricultural Production-Crops,,Agriculture,USD,Montana; U.S.A,3a62ffc9134097da33a6c3727b50030a
SITE,SITEONE LANDSCAPE SUPPLY INC,1650729,82982L103,NYSE,False,Domestic Common Stock,Industrials,Industrial Distribution,700,Agriculture Forestry And Fishing,Agricultural Services,,Agriculture,USD,Georgia; U.S.A,4226bc07a0cd6bd33eb0e5a823807bb5
