,mkt_cap,stock_info
NARI,3365620362.515259,"{'name': 'INARI MEDICAL INC', 'ticker': 'NARI', 'cik': '1531048', 'cusip': '45332Y109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'cbb990c83ae1680efb9beeb8ab6d6e85'}"
IRTC,3222156477.090454,"{'name': 'IRHYTHM TECHNOLOGIES INC', 'ticker': 'IRTC', 'cik': '1388658', 'cusip': '450056106', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '90275e94c280362161e744917da02db5'}"
IART,3211875476.6973267,"{'name': 'INTEGRA LIFESCIENCES HOLDINGS CORP', 'ticker': 'IART', 'cik': '917520', 'cusip': '457985208 457985117 457985109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'New Jersey; U.S.A', 'id': '75d57dc5ea35d280e4a693c20333f053'}"
INMD,3110598121.0096436,"{'name': 'INMODE LTD', 'ticker': 'INMD', 'cik': '1742692', 'cusip': 'M5425M103', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3845', 'sicSector': 'Manufacturing', 'sicIndustry': 'Electromedical & Electrotherapeutic Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Israel', 'id': '7d71925ceea1884d6ac8f722e86a6169'}"
TMDX,2786166086.380005,"{'name': 'TRANSMEDICS GROUP INC', 'ticker': 'TMDX', 'cik': '1756262', 'cusip': '89377M109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3845', 'sicSector': 'Manufacturing', 'sicIndustry': 'Electromedical & Electrotherapeutic Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'fd61741220520db95bc7065264ffca6d'}"
LIVN,2767693420.0515747,"{'name': 'LIVANOVA PLC', 'ticker': 'LIVN', 'cik': '1639691', 'cusip': 'G5509L101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3845', 'sicSector': 'Manufacturing', 'sicIndustry': 'Electromedical & Electrotherapeutic Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'United Kingdom', 'id': '0cb93c143791f5bc037659a8c210ca51'}"
AXNX,2567250904.4303894,"{'name': 'AXONICS INC', 'ticker': 'AXNX', 'cik': '1603756', 'cusip': '05465P101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '82e396031d9c238a816335cc094fcde6'}"
STAA,2546956231.496811,"{'name': 'STAAR SURGICAL CO', 'ticker': 'STAA', 'cik': '718937', 'cusip': '852312305', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3851', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ophthalmic Goods', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'df207ca1fa746644f75d14d3196b9086'}"
ATEC,2477345511.932373,"{'name': 'ALPHATEC HOLDINGS INC', 'ticker': 'ATEC', 'cik': '1350653', 'cusip': '02081G201 02081G102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'b8dfabf107d5093ab51013e537e42da6'}"
ATRC,2399762006.174469,"{'name': 'ATRICURE INC', 'ticker': 'ATRC', 'cik': '1323885', 'cusip': '04963C209', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Ohio; U.S.A', 'id': '093ac45ad41d6d8e77f4f3fc4748ecd3'}"
ESTA,1917231272.3968506,"{'name': 'ESTABLISHMENT LABS HOLDINGS INC', 'ticker': 'ESTA', 'cik': '1688757', 'cusip': 'G31249108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3842', 'sicSector': 'Manufacturing', 'sicIndustry': 'Orthopedic Prosthetic & Surgical Appliances & Supplies', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'British Virgin Islands', 'id': '55ae883a16e990c4c749c036e6134403'}"
EYE,1894891385.931015,"{'name': 'NATIONAL VISION HOLDINGS INC', 'ticker': 'EYE', 'cik': '1710155', 'cusip': '63845R107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Consumer Cyclical', 'industry': 'Specialty Retail', 'sic': '3851', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ophthalmic Goods', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Georgia; U.S.A', 'id': 'c6e2515b4ade45ee1234a47a0ab5820e'}"
PRCT,1777734578.3065796,"{'name': 'PROCEPT BIOROBOTICS CORP', 'ticker': 'PRCT', 'cik': '1588978', 'cusip': '74276L105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '9daae03b202cd1622654eca8ec0ade26'}"
TNDM,1649615889.1334534,"{'name': 'TANDEM DIABETES CARE INC', 'ticker': 'TNDM', 'cik': '1438133', 'cusip': '875372203 875372104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '54543cf4820cc8d9bf04461d6f74ba95'}"
TMCI,1529739831.7308426,"{'name': 'TREACE MEDICAL CONCEPTS INC', 'ticker': 'TMCI', 'cik': '1630627', 'cusip': '89455T109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Florida; U.S.A', 'id': 'a3fb906e051e0d4f739234961e99e277'}"
LMAT,1507480158.2000732,"{'name': 'LEMAITRE VASCULAR INC', 'ticker': 'LMAT', 'cik': '1158895', 'cusip': '525558201', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'bd05f8e73dccb958f6eaed8855f6b7d1'}"
UFPT,1479407368.8464355,"{'name': 'UFP TECHNOLOGIES INC', 'ticker': 'UFPT', 'cik': '914156', 'cusip': '902673102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'f87f3a30f87acc1f5e3bc96a8f1eb56f'}"
EMBC,1302193111.600113,"{'name': 'EMBECTA CORP', 'ticker': 'EMBC', 'cik': '1872789', 'cusip': '29082K105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Delaware; U.S.A', 'id': '194c1617f230e09fa23770528d1ed1c4'}"
SILK,1286659975.8693695,"{'name': 'SILK ROAD MEDICAL INC', 'ticker': 'SILK', 'cik': '1397702', 'cusip': '82710M100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '1ee369c98557450e904510a831ef750b'}"
SIBN,1156206665.9942627,"{'name': 'SI-BONE INC', 'ticker': 'SIBN', 'cik': '1459839', 'cusip': '825704109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '1030b76daafca05db63b7bd764204c54'}"
OM,1145133904.4311523,"{'name': 'OUTSET MEDICAL INC', 'ticker': 'OM', 'cik': '1484612', 'cusip': '690145107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3845', 'sicSector': 'Manufacturing', 'sicIndustry': 'Electromedical & Electrotherapeutic Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '29a11d546350084a1e41680d9df97901'}"
RXST,1134322095.0273514,"{'name': 'RXSIGHT INC', 'ticker': 'RXST', 'cik': '1111485', 'cusip': '78349D107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3851', 'sicSector': 'Manufacturing', 'sicIndustry': 'Ophthalmic Goods', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'e3faa0257f26929fa3a5062146f479e8'}"
SKIN,1043454028.1219482,"{'name': 'BEAUTY HEALTH CO', 'ticker': 'SKIN', 'cik': '1818093', 'cusip': '88331L108 92538T104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Household & Personal Products', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'be714af1e4fb0615934753ea4dd81ac2'}"
BLFS,1040694199.029541,"{'name': 'BIOLIFE SOLUTIONS INC', 'ticker': 'BLFS', 'cik': '834365', 'cusip': '09062W204 229049101 09062W105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3845', 'sicSector': 'Manufacturing', 'sicIndustry': 'Electromedical & Electrotherapeutic Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Washington; U.S.A', 'id': '9a2a2590363dea699bef0c610108cacb'}"
KIDS,1032029691.7240143,"{'name': 'ORTHOPEDIATRICS CORP', 'ticker': 'KIDS', 'cik': '1425450', 'cusip': '68752L100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Indiana; U.S.A', 'id': '851250a63c3e8ef55f5627e69e1a95b7'}"
ATRI,981348077.0324707,"{'name': 'ATRION CORP', 'ticker': 'ATRI', 'cik': '701288', 'cusip': '049904105 012005104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Texas; U.S.A', 'id': '604c0a20feffcc6dc9d62336bf74dc98'}"
MDXG,953521845.6306458,"{'name': 'MIMEDX GROUP INC', 'ticker': 'MDXG', 'cik': '1376339', 'cusip': '602496101 02262E108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Georgia; U.S.A', 'id': 'ff881a80e6af7ee834f64d764d5eb69e'}"
NNOX,896302750.2267838,"{'name': 'NANO-X IMAGING LTD', 'ticker': 'NNOX', 'cik': '1795251', 'cusip': 'M70700105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3844', 'sicSector': 'Manufacturing', 'sicIndustry': 'X-Ray Apparatus & Tubes & Related Irradiation Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Israel', 'id': 'd61d6b9ecdf964d46d1d95a0fa21456e'}"
OFIX,685285026.5897751,"{'name': 'ORTHOFIX MEDICAL INC', 'ticker': 'OFIX', 'cik': '884624', 'cusip': '68752M108 N6748L102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Texas; U.S.A', 'id': '9e0a73bfc5f964026b4be6557a97fc3b'}"
LQDA,622519008.4623108,"{'name': 'LIQUIDIA CORP', 'ticker': 'LQDA', 'cik': '1819576', 'cusip': '53635D202', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'North Carolina; U.S.A', 'id': '0fc098bdabd780ae30657d8190ea54d6'}"
IRMD,616113349.3240356,"{'name': 'IRADIMED CORP', 'ticker': 'IRMD', 'cik': '1325618', 'cusip': '46266A109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Florida; U.S.A', 'id': 'cf5e0035ce8ad17b79deeb36d548b53d'}"
BRSH,603301715.3706551,"{'name': 'BRUUSH ORAL CARE INC', 'ticker': 'BRSH', 'cik': '1913210', 'cusip': '11750K203 11750K401', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock Primary Class', 'sector': 'Consumer Defensive', 'industry': 'Household & Personal Products', 'sic': '3843', 'sicSector': 'Manufacturing', 'sicIndustry': 'Dental Equipment & Supplies', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'British Columbia; Canada', 'id': '81e3476626b3316c4a530097a8e3c816'}"
TCMD,585025383.9420319,"{'name': 'TACTILE SYSTEMS TECHNOLOGY INC', 'ticker': 'TCMD', 'cik': '1027838', 'cusip': '87357P100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Minnesota; U.S.A', 'id': 'ac0ab48f92fffc16a58da4a950b7d61e'}"
LUNG,506934364.2877579,"{'name': 'PULMONX CORP', 'ticker': 'LUNG', 'cik': '1127537', 'cusip': '745848101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'db7be5ac007f9445e46e92d411a21a5f'}"
CERS,451131610.57949066,"{'name': 'CERUS CORP', 'ticker': 'CERS', 'cik': '1020214', 'cusip': '157085101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '662c10df8714739b6a94d887d5b77471'}"
RCEL,450978744.1898346,"{'name': 'AVITA MEDICAL INC', 'ticker': 'RCEL', 'cik': '1762303', 'cusip': '05380C102 053792107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '8898c5b24186bfc50baee4afaebfd531'}"
SRDX,444813073.6164093,"{'name': 'SURMODICS INC', 'ticker': 'SRDX', 'cik': '924717', 'cusip': '868873100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'Minnesota; U.S.A', 'id': 'b97028f5f76929b4d745813e1926593c'}"
ANGO,425779339.58387375,"{'name': 'ANGIODYNAMICS INC', 'ticker': 'ANGO', 'cik': '1275187', 'cusip': '03475V101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '3841', 'sicSector': 'Manufacturing', 'sicIndustry': 'Surgical & Medical Instruments & Apparatus', 'famaSector': '', 'famaIndustry': 'Medical Equipment', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': '622d4bb7e1ce97b4b897f88535ddef29'}"
