,mkt_cap,stock_info
ALNY,24167561211.18164,"{'name': 'ALNYLAM PHARMACEUTICALS INC', 'ticker': 'ALNY', 'cik': '1178670', 'cusip': '02043Q107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'af295cecfa788024258390511befc874'}"
GMAB,24054172640.436768,"{'name': 'GENMAB A', 'ticker': 'GMAB', 'cik': '1434265', 'cusip': '372303206', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Denmark', 'id': 'd14bda266371b4e1bfbb4202c2301579'}"
ARGX,22759733548.165894,"{'name': 'ARGENX SE', 'ticker': 'ARGX', 'cik': '1697862', 'cusip': '04016X101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Belgium', 'id': 'b9d69fd3ff4e392a135b62acc8ee5344'}"
BGNE,20257284694.610596,"{'name': 'BEIGENE LTD', 'ticker': 'BGNE', 'cik': '1651308', 'cusip': '07725L102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Cayman Islands', 'id': '8eae0a95197886235b1cee36b373d67b'}"
BMRN,16886028457.946777,"{'name': 'BIOMARIN PHARMACEUTICAL INC', 'ticker': 'BMRN', 'cik': '1048477', 'cusip': '09061G101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'aaa7b196fcc5cb2f17807894bdaf1265'}"
RPRX,13825524254.786743,"{'name': 'ROYALTY PHARMA PLC', 'ticker': 'RPRX', 'cik': '1802768', 'cusip': 'G7709Q104', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': '3b8c0b5eff15961cb08df3a302ac95cd'}"
LEGN,12796266605.316406,"{'name': 'LEGEND BIOTECH CORP', 'ticker': 'LEGN', 'cik': '1801198', 'cusip': '52490G102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'New Jersey; U.S.A', 'id': '335c18b3ffb98bbee80265071cfed286'}"
TECH,12504368874.744385,"{'name': 'BIO-TECHNE CORP', 'ticker': 'TECH', 'cik': '842023', 'cusip': '09073M104 878377100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Minnesota; U.S.A', 'id': 'ef4ecb507f9b6785cf7c4321b279864a'}"
VTRS,11799639252.55664,"{'name': 'VIATRIS INC', 'ticker': 'VTRS', 'cik': '1792044', 'cusip': '92556V106 N59465109 628530107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Pennsylvania; U.S.A', 'id': '0b2b97f8f1788de9e79243c04b54d8b1'}"
APLS,10814924334.075928,"{'name': 'APELLIS PHARMACEUTICALS INC', 'ticker': 'APLS', 'cik': '1492422', 'cusip': '03753U106', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': '382192c356c4906c9b72659ba42547f5'}"
SRPT,10609351110.075378,"{'name': 'SAREPTA THERAPEUTICS INC', 'ticker': 'SRPT', 'cik': '873303', 'cusip': '803607100 002346104 037184108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'b21806f1a5868965fb0e3a8b6914ad36'}"
UTHR,9751312737.129211,"{'name': 'UNITED THERAPEUTICS CORP', 'ticker': 'UTHR', 'cik': '1082554', 'cusip': '91307C102', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Maryland; U.S.A', 'id': '985026c64b56e6024980b5501e7c1000'}"
NBIX,9509189915.016174,"{'name': 'NEUROCRINE BIOSCIENCES INC', 'ticker': 'NBIX', 'cik': '914475', 'cusip': '64125C109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'c9f933ae6d739fce4a931a095a425a00'}"
JAZZ,7796107216.571045,"{'name': 'JAZZ PHARMACEUTICALS PLC', 'ticker': 'JAZZ', 'cik': '1232524', 'cusip': 'G50871105 472147107', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Ireland', 'id': 'b9dd4efedb325da379df2b245b65ae68'}"
RGEN,7734341975.688171,"{'name': 'REPLIGEN CORP', 'ticker': 'RGEN', 'cik': '730272', 'cusip': '759916109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Instruments & Supplies', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'd4bc1433ab26803f2a32a001cb3f7581'}"
ROIV,7313347359.799927,"{'name': 'ROIVANT SCIENCES LTD', 'ticker': 'ROIV', 'cik': '1635088', 'cusip': 'G76279101 612657106', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Bermuda', 'id': '365cb220274c7981180b8d46f397f25d'}"
ITCI,6541426903.343201,"{'name': 'INTRA-CELLULAR THERAPIES INC', 'ticker': 'ITCI', 'cik': '1567514', 'cusip': '46116X101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': 'd93c057742daf30320186576a026a491'}"
GRFS,6145782439.926514,"{'name': 'GRIFOLS SA', 'ticker': 'GRFS', 'cik': '1438569', 'cusip': '398438408 398438309 398438200', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - General', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': 'ba92d92f3005bdd630185a7dfe383fb8'}"
IONS,6000620910.209961,"{'name': 'IONIS PHARMACEUTICALS INC', 'ticker': 'IONS', 'cik': '874015', 'cusip': '462222100 464330109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '8605c847ae07f4441aafea04e13cb7c1'}"
CERE,5793801115.39624,"{'name': 'CEREVEL THERAPEUTICS HOLDINGS INC', 'ticker': 'CERE', 'cik': '1805387', 'cusip': '15678U128 G31655114 G31655122', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': '1c3cea928dfae37b68725cdef01b3b1b'}"
LNTH,5749479958.474731,"{'name': 'LANTHEUS HOLDINGS INC', 'ticker': 'LNTH', 'cik': '1521036', 'cusip': '516544103', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2835', 'sicSector': 'Manufacturing', 'sicIndustry': 'In Vitro & In Vivo Diagnostic Substances', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': '262b0e4e588489eef57c20f4bed1e4c9'}"
QDEL,5454852905.618286,"{'name': 'QUIDELORTHO CORP', 'ticker': 'QDEL', 'cik': '1906324', 'cusip': '74838J101 219798105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Medical Devices', 'sic': '2835', 'sicSector': 'Manufacturing', 'sicIndustry': 'In Vitro & In Vivo Diagnostic Substances', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '6563988da30d62de3c96a83b49411baa'}"
ALKS,5301693666.449463,"{'name': 'ALKERMES PLC', 'ticker': 'ALKS', 'cik': '1520262', 'cusip': 'G01767105 01642T108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Ireland', 'id': '953ca4d055f77b0db1211e50f5f91832'}"
PCVX,5277645267.391205,"{'name': 'VAXCYTE INC', 'ticker': 'PCVX', 'cik': '1649094', 'cusip': '92243G108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'ebad32bce2cb4f15d90f67c4a9f9c730'}"
ASND,4997851250.0,"{'name': 'ASCENDIS PHARMA A', 'ticker': 'ASND', 'cik': '1612042', 'cusip': '04351P101', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Denmark', 'id': 'e5aaaedad2dffe72ec91190fba04ec25'}"
CRSP,4842029872.792419,"{'name': 'CRISPR THERAPEUTICS AG', 'ticker': 'CRSP', 'cik': '1674416', 'cusip': 'H17182108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Switzerland', 'id': 'fb540a6e03286e326717585b0762f4b5'}"
NEOG,4754545765.258789,"{'name': 'NEOGEN CORP', 'ticker': 'NEOG', 'cik': '711377', 'cusip': '640491106', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Diagnostics & Research', 'sic': '2835', 'sicSector': 'Manufacturing', 'sicIndustry': 'In Vitro & In Vivo Diagnostic Substances', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Michigan; U.S.A', 'id': '07c7f5a9c35665d7f6b6af387be8bfb3'}"
MDGL,4693005558.082581,"{'name': 'MADRIGAL PHARMACEUTICALS INC', 'ticker': 'MDGL', 'cik': '1157601', 'cusip': '558868105 87162T206', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Pennsylvania; U.S.A', 'id': 'a2c6f397a6eaaf632c7b095b79282c7b'}"
ARWR,4462506037.902832,"{'name': 'ARROWHEAD PHARMACEUTICALS INC', 'ticker': 'ARWR', 'cik': '879407', 'cusip': '04280A100 042797209 042797100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '5c371b991ce4b4f0f9a8ecfc0e205b02'}"
HALO,4412589346.954346,"{'name': 'HALOZYME THERAPEUTICS INC', 'ticker': 'HALO', 'cik': '1159036', 'cusip': '40637H109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '2ed793e369bd9cd491216d9058fdff7a'}"
RVMD,4325932806.713104,"{'name': 'REVOLUTION MEDICINES INC', 'ticker': 'RVMD', 'cik': '1628171', 'cusip': '76155X100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock Primary Class', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': 'ae9270041c10e7e37c6334e2460a026c'}"
DNLI,4187000092.161621,"{'name': 'DENALI THERAPEUTICS INC', 'ticker': 'DNLI', 'cik': '1714899', 'cusip': '24823R105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2836', 'sicSector': 'Manufacturing', 'sicIndustry': 'Biological Products (No Disgnostic Substances)', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '44425c7180a80da19a4b8290658ebe17'}"
BPMC,4155883824.9824524,"{'name': 'BLUEPRINT MEDICINES CORP', 'ticker': 'BPMC', 'cik': '1597264', 'cusip': '09627Y109', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': 'e871ce5a38c08176bd466ed604246bd0'}"
ACAD,3965303808.0,"{'name': 'ACADIA PHARMACEUTICALS INC', 'ticker': 'ACAD', 'cik': '1070494', 'cusip': '004225108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '36cddd349cf39aeabc786c16715521e9'}"
EVO,3954780395.2072754,"{'name': 'EVOTEC SE', 'ticker': 'EVO', 'cik': '1412558', 'cusip': '30050E105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'ADR Common Stock', 'sector': 'Healthcare', 'industry': 'Drug Manufacturers - Specialty & Generic', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Germany', 'id': '6da6905cb5c902695a3a7053dbee844f'}"
NTLA,3945844007.209778,"{'name': 'INTELLIA THERAPEUTICS INC', 'ticker': 'NTLA', 'cik': '1652130', 'cusip': '45826J105', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2835', 'sicSector': 'Manufacturing', 'sicIndustry': 'In Vitro & In Vivo Diagnostic Substances', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'Massachusetts; U.S.A', 'id': '635e01b6dcc10207c7698edfb93e32e3'}"
RARE,3878168385.251343,"{'name': 'ULTRAGENYX PHARMACEUTICAL INC', 'ticker': 'RARE', 'cik': '1515673', 'cusip': '90400D108', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '7567bd09859c567dbe4c4ece8bb8f823'}"
CYTK,3837776000.0,"{'name': 'CYTOKINETICS INC', 'ticker': 'CYTK', 'cik': '1061983', 'cusip': '23282W605 23282W100', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'California; U.S.A', 'id': '348c6227eef63c90e0e48c6393f3d83e'}"
TGTX,3726032017.2055664,"{'name': 'TG THERAPEUTICS INC', 'ticker': 'TGTX', 'cik': '1001316', 'cusip': '88322Q108 563118207 048785109 048913107 048913305 048785208 563118405', 'exchange': 'NASDAQ', 'isDelisted': False, 'category': 'Domestic Common Stock', 'sector': 'Healthcare', 'industry': 'Biotechnology', 'sic': '2834', 'sicSector': 'Manufacturing', 'sicIndustry': 'Pharmaceutical Preparations', 'famaSector': '', 'famaIndustry': 'Pharmaceutical Products', 'currency': 'USD', 'location': 'New York; U.S.A', 'id': 'a3b88c53ac992f64251b8364a2f4fcb8'}"
